hour_ts,cloud_cover,sunshine_duration,temperature_2m,is_day,generation_kwh
2026-02-16 13:00:00+08,100.0,3600.0,28.799999237060547,1,1.51125
2026-02-16 14:00:00+08,100.0,3600.0,29.100000381469727,1,1.88225
2026-02-16 15:00:00+08,100.0,3600.0,28.549999237060547,1,1.4625
2026-02-16 16:00:00+08,100.0,3600.0,28.350000381469727,1,1.2734166666666666
2026-02-16 17:00:00+08,99.0,3600.0,26.950000762939453,1,0.2484166666666666
2026-02-16 18:00:00+08,100.0,2452.47021484375,26.049999237060547,1,0.0
2026-02-16 19:00:00+08,99.0,0.0,25.450000762939453,0,0.0
2026-02-16 20:00:00+08,59.0,0.0,25.299999237060547,0,0.0
2026-02-16 21:00:00+08,15.0,0.0,25.149999618530277,0,0.0
2026-02-16 22:00:00+08,6.0,0.0,24.75,0,0.0
2026-02-16 23:00:00+08,50.0,0.0,24.549999237060547,0,0.0
2026-02-17 00:00:00+08,100.0,0.0,24.399999618530277,0,0.0
2026-02-17 01:00:00+08,95.0,0.0,24.0,0,0.0
2026-02-17 02:00:00+08,91.0,0.0,23.799999237060547,0,0.0
2026-02-17 03:00:00+08,98.0,0.0,23.549999237060547,0,0.0
2026-02-17 04:00:00+08,99.0,0.0,23.450000762939453,0,0.0
2026-02-17 05:00:00+08,100.0,0.0,23.600000381469727,0,0.0
2026-02-17 06:00:00+08,99.0,0.0,23.600000381469727,0,0.1248333333333333
2026-02-17 07:00:00+08,99.0,1050.955810546875,24.0,1,0.73325
2026-02-17 08:00:00+08,100.0,3600.0,25.450000762939453,1,2.54525
2026-02-17 09:00:00+08,100.0,3600.0,26.350000381469727,1,4.063833333333333
2026-02-17 10:00:00+08,99.0,3600.0,27.0,1,4.22425
2026-02-17 11:00:00+08,99.0,3600.0,27.899999618530277,1,4.959833333333333
2026-02-17 12:00:00+08,100.0,3600.0,28.5,1,4.718416666666666
2026-02-17 13:00:00+08,81.0,3600.0,28.850000381469727,1,3.53975
2026-02-17 14:00:00+08,27.0,3600.0,28.799999237060547,1,1.501083333333333
2026-02-17 15:00:00+08,22.0,3600.0,28.399999618530277,1,1.3886666666666667
2026-02-17 16:00:00+08,74.0,3600.0,27.950000762939453,1,0.9395
2026-02-17 17:00:00+08,41.0,3600.0,27.25,1,0.3025833333333333
2026-02-17 18:00:00+08,9.0,3433.37890625,26.200000762939453,1,0.0
2026-02-17 19:00:00+08,27.0,0.0,25.149999618530277,0,0.0
2026-02-17 20:00:00+08,22.0,0.0,25.200000762939453,0,0.0
2026-02-17 21:00:00+08,13.0,0.0,25.100000381469727,0,0.0
2026-02-17 22:00:00+08,12.0,0.0,24.950000762939453,0,0.0
2026-02-17 23:00:00+08,91.0,0.0,24.700000762939453,0,0.0
2026-02-18 00:00:00+08,45.0,0.0,24.5,0,0.0
2026-02-18 01:00:00+08,11.0,0.0,24.200000762939453,0,0.0
2026-02-18 02:00:00+08,9.0,0.0,24.049999237060547,0,0.0
2026-02-18 03:00:00+08,8.0,0.0,23.850000381469727,0,0.0
2026-02-18 04:00:00+08,4.0,0.0,23.700000762939453,0,0.0
2026-02-18 05:00:00+08,5.0,0.0,23.700000762939453,0,0.0
2026-02-18 06:00:00+08,4.0,0.0,23.600000381469727,0,0.0454166666666666
2026-02-18 07:00:00+08,4.0,2307.49853515625,24.0,1,0.5733333333333334
2026-02-18 08:00:00+08,9.0,3600.0,25.649999618530277,1,2.5849166666666665
2026-02-18 09:00:00+08,16.0,3600.0,26.450000762939453,1,4.33075
2026-02-18 10:00:00+08,11.0,3600.0,27.350000381469727,1,4.189916666666667
2026-02-18 11:00:00+08,4.0,3600.0,28.25,1,4.327
2026-02-18 12:00:00+08,20.0,3600.0,28.850000381469727,1,4.4775
2026-02-18 13:00:00+08,70.0,3600.0,29.25,1,3.0444166666666668
2026-02-18 14:00:00+08,67.0,3600.0,28.850000381469727,1,1.1255
2026-02-18 15:00:00+08,17.0,3600.0,27.350000381469727,1,1.381916666666667
2026-02-18 16:00:00+08,25.0,3600.0,27.399999618530277,1,1.3605833333333333
2026-02-18 17:00:00+08,60.0,3600.0,26.799999237060547,1,0.41475
2026-02-18 18:00:00+08,77.0,3450.76806640625,25.899999618530277,1,0.0
2026-02-18 19:00:00+08,95.0,0.0,25.049999237060547,0,0.0
2026-02-18 20:00:00+08,98.0,0.0,24.950000762939453,0,0.0
2026-02-18 21:00:00+08,100.0,0.0,24.399999618530277,0,0.0
2026-02-18 22:00:00+08,100.0,0.0,24.399999618530277,0,0.0
2026-02-18 23:00:00+08,98.0,0.0,24.549999237060547,0,0.0
2026-02-19 00:00:00+08,88.0,0.0,24.299999237060547,0,0.0
2026-02-19 01:00:00+08,100.0,0.0,23.950000762939453,0,0.0
2026-02-19 02:00:00+08,99.0,0.0,24.0,0,0.0
2026-02-19 03:00:00+08,99.0,0.0,23.950000762939453,0,0.0
2026-02-19 04:00:00+08,100.0,0.0,23.799999237060547,0,0.0
2026-02-19 05:00:00+08,97.0,0.0,23.75,0,0.0
2026-02-19 06:00:00+08,35.0,0.0,23.75,0,0.067
2026-02-19 07:00:00+08,38.0,2231.033203125,23.950000762939453,1,0.7479166666666667
2026-02-19 08:00:00+08,100.0,3600.0,25.850000381469727,1,2.645083333333333
2026-02-19 09:00:00+08,100.0,3600.0,26.600000381469727,1,4.427416666666667
2026-02-19 10:00:00+08,99.0,3600.0,27.350000381469727,1,4.590083333333333
2026-02-19 11:00:00+08,39.0,3600.0,27.850000381469727,1,4.71475
2026-02-19 12:00:00+08,12.0,3600.0,28.350000381469727,1,2.639
2026-02-19 13:00:00+08,7.0,3600.0,28.649999618530277,1,0.60825
2026-02-19 14:00:00+08,95.0,3600.0,28.799999237060547,1,1.9256666666666664
2026-02-19 15:00:00+08,100.0,3600.0,27.850000381469727,1,1.4764166666666667
2026-02-19 16:00:00+08,100.0,3600.0,27.200000762939453,1,1.056
2026-02-19 17:00:00+08,100.0,512.5639038085938,26.049999237060547,1,0.2074166666666666
2026-02-19 18:00:00+08,99.0,459.1676330566406,25.5,1,0.0
2026-02-19 19:00:00+08,100.0,0.0,25.25,0,0.0
2026-02-19 20:00:00+08,100.0,0.0,25.5,0,0.0
2026-02-19 21:00:00+08,100.0,0.0,25.049999237060547,0,0.0
2026-02-19 22:00:00+08,82.0,0.0,24.700000762939453,0,0.0
2026-02-19 23:00:00+08,70.0,0.0,24.600000381469727,0,0.0
2026-02-20 00:00:00+08,45.0,0.0,24.5,0,0.0
2026-02-20 01:00:00+08,52.0,0.0,24.200000762939453,0,0.0
2026-02-20 02:00:00+08,80.0,0.0,23.850000381469727,0,0.0
2026-02-20 03:00:00+08,91.0,0.0,23.75,0,0.0
2026-02-20 04:00:00+08,100.0,0.0,23.700000762939453,0,0.0
2026-02-20 05:00:00+08,95.0,0.0,23.600000381469727,0,0.0
2026-02-20 06:00:00+08,98.0,0.0,23.549999237060547,0,0.15025
2026-02-20 07:00:00+08,91.0,1242.1527099609375,23.850000381469727,1,0.9515
2026-02-20 08:00:00+08,95.0,3600.0,25.350000381469727,1,3.1521666666666666
2026-02-20 09:00:00+08,100.0,3600.0,26.350000381469727,1,3.82475
2026-02-20 10:00:00+08,100.0,3600.0,26.899999618530277,1,4.0385
2026-02-20 11:00:00+08,99.0,2214.252685546875,27.149999618530277,1,4.552
2026-02-20 12:00:00+08,100.0,3600.0,28.299999237060547,1,5.119416666666666
2026-02-20 13:00:00+08,100.0,3600.0,27.950000762939453,1,2.192833333333333
2026-02-20 14:00:00+08,97.0,3600.0,28.049999237060547,1,1.20375
2026-02-20 15:00:00+08,94.0,3600.0,27.950000762939453,1,0.9639166666666666
2026-02-20 16:00:00+08,84.0,3600.0,27.149999618530277,1,0.97825
2026-02-20 17:00:00+08,98.0,3600.0,26.450000762939453,1,0.2855
2026-02-20 18:00:00+08,99.0,447.9689636230469,25.649999618530277,1,0.0
2026-02-20 19:00:00+08,99.0,0.0,25.049999237060547,0,0.0
2026-02-20 20:00:00+08,98.0,0.0,25.200000762939453,0,0.0
2026-02-20 21:00:00+08,95.0,0.0,24.850000381469727,0,0.0
2026-02-20 22:00:00+08,95.0,0.0,24.600000381469727,0,0.0
2026-02-20 23:00:00+08,13.0,0.0,24.350000381469727,0,0.0
2026-02-21 00:00:00+08,14.0,0.0,24.149999618530277,0,0.0
2026-02-21 01:00:00+08,24.0,0.0,23.899999618530277,0,0.0
2026-02-21 02:00:00+08,99.0,0.0,23.600000381469727,0,0.0
2026-02-21 03:00:00+08,100.0,0.0,23.450000762939453,0,0.0
2026-02-21 04:00:00+08,99.0,0.0,23.200000762939453,0,0.0
2026-02-21 05:00:00+08,20.0,0.0,23.200000762939453,0,0.0
2026-02-21 06:00:00+08,23.0,0.0,22.950000762939453,0,0.1140833333333333
2026-02-21 07:00:00+08,20.0,1950.5301513671875,23.450000762939453,1,0.8731666666666666
2026-02-21 08:00:00+08,16.0,3600.0,24.75,1,2.6219166666666665
2026-02-21 09:00:00+08,23.0,3600.0,26.100000381469727,1,4.335333333333333
2026-02-21 10:00:00+08,23.0,3600.0,27.299999237060547,1,4.74175
2026-02-21 11:00:00+08,15.0,3600.0,28.299999237060547,1,5.047166666666667
2026-02-21 12:00:00+08,16.0,3600.0,28.75,1,1.634
2026-02-21 13:00:00+08,49.0,3600.0,29.0,1,1.3379166666666666
2026-02-21 14:00:00+08,17.0,3600.0,28.299999237060547,1,1.3109166666666667
2026-02-21 15:00:00+08,14.0,3600.0,27.950000762939453,1,1.4415
2026-02-21 16:00:00+08,4.0,3600.0,27.549999237060547,1,1.3345833333333332
2026-02-21 17:00:00+08,3.0,3600.0,26.649999618530277,1,0.3028333333333333
2026-02-21 18:00:00+08,5.0,3499.79052734375,25.600000381469727,1,0.0
2026-02-21 19:00:00+08,5.0,0.0,24.700000762939453,0,0.0
2026-02-21 20:00:00+08,2.0,0.0,25.100000381469727,0,0.0
2026-02-21 21:00:00+08,1.0,0.0,24.950000762939453,0,0.0
2026-02-21 22:00:00+08,1.0,0.0,24.75,0,0.0
2026-02-21 23:00:00+08,1.0,0.0,24.600000381469727,0,0.0
2026-02-22 00:00:00+08,0.0,0.0,24.549999237060547,0,0.0
2026-02-22 01:00:00+08,1.0,0.0,24.299999237060547,0,0.0
2026-02-22 02:00:00+08,16.0,0.0,24.149999618530277,0,0.0
2026-02-22 03:00:00+08,29.0,0.0,23.700000762939453,0,0.0
2026-02-22 04:00:00+08,59.0,0.0,23.5,0,0.0
2026-02-22 05:00:00+08,5.0,0.0,23.200000762939453,0,0.0
2026-02-22 06:00:00+08,22.0,0.0,23.0,0,0.108
2026-02-22 07:00:00+08,50.0,2425.32421875,23.549999237060547,1,0.72375
2026-02-22 08:00:00+08,65.0,3600.0,24.899999618530277,1,2.2024166666666667
2026-02-22 09:00:00+08,26.0,3600.0,25.700000762939453,1,4.144166666666666
2026-02-22 10:00:00+08,13.0,3600.0,26.799999237060547,1,4.9435
2026-02-22 11:00:00+08,22.0,3600.0,28.0,1,4.8693333333333335
2026-02-22 12:00:00+08,6.0,3600.0,29.0,1,3.4175
2026-02-22 13:00:00+08,11.0,3600.0,29.350000381469727,1,2.8289166666666667
2026-02-22 14:00:00+08,10.0,3600.0,29.049999237060547,1,1.6451666666666669
2026-02-22 15:00:00+08,4.0,3600.0,29.049999237060547,1,1.5298333333333334
2026-02-22 16:00:00+08,5.0,3600.0,28.350000381469727,1,1.44275
2026-02-22 17:00:00+08,4.0,3600.0,27.25,1,0.3135833333333333
2026-02-22 18:00:00+08,2.0,3515.149169921875,25.5,1,0.0
2026-02-22 19:00:00+08,1.0,0.0,25.0,0,0.0
2026-02-22 20:00:00+08,0.0,0.0,24.950000762939453,0,0.0
2026-02-22 21:00:00+08,0.0,0.0,24.850000381469727,0,0.0
2026-02-22 22:00:00+08,1.0,0.0,24.799999237060547,0,0.0
2026-02-22 23:00:00+08,0.0,0.0,24.600000381469727,0,0.0
2026-02-23 00:00:00+08,2.0,0.0,24.350000381469727,0,0.0
2026-02-23 01:00:00+08,1.0,0.0,24.049999237060547,0,0.0
2026-02-23 02:00:00+08,5.0,0.0,23.850000381469727,0,0.0
2026-02-23 03:00:00+08,14.0,0.0,23.75,0,0.0
2026-02-23 04:00:00+08,5.0,0.0,23.649999618530277,0,0.0
2026-02-23 05:00:00+08,41.0,0.0,23.5,0,0.0
2026-02-23 06:00:00+08,85.0,0.0,23.450000762939453,0,0.0691666666666666
2026-02-23 07:00:00+08,11.0,2153.340087890625,24.100000381469727,1,0.4897499999999999
2026-02-23 08:00:00+08,24.0,3600.0,26.149999618530277,1,1.7820833333333332
2026-02-23 09:00:00+08,34.0,3600.0,27.200000762939453,1,3.83975
2026-02-23 10:00:00+08,73.0,3600.0,27.649999618530277,1,3.907333333333333
2026-02-23 11:00:00+08,20.0,3600.0,28.25,1,4.60325
2026-02-23 12:00:00+08,44.0,3600.0,29.100000381469727,1,4.71325
2026-02-23 13:00:00+08,62.0,3600.0,29.25,1,2.76125
2026-02-23 14:00:00+08,89.0,3600.0,29.399999618530277,1,1.7264166666666667
2026-02-23 15:00:00+08,99.0,3600.0,28.850000381469727,1,1.7474999999999998
2026-02-23 16:00:00+08,8.0,3600.0,27.799999237060547,1,0.9664166666666666
2026-02-23 17:00:00+08,16.0,3600.0,27.350000381469727,1,0.2033333333333333
2026-02-23 18:00:00+08,21.0,3530.05517578125,26.299999237060547,1,0.0
2026-02-23 19:00:00+08,20.0,0.0,25.600000381469727,0,0.0
2026-02-23 20:00:00+08,28.0,0.0,25.549999237060547,0,0.0
2026-02-23 21:00:00+08,15.0,0.0,25.600000381469727,0,0.0
2026-02-23 22:00:00+08,23.0,0.0,25.549999237060547,0,0.0
2026-02-23 23:00:00+08,24.0,0.0,25.0,0,0.0
2026-02-24 00:00:00+08,36.0,0.0,24.5,0,0.0
2026-02-24 01:00:00+08,40.0,0.0,24.350000381469727,0,0.0
2026-02-24 02:00:00+08,86.0,0.0,24.100000381469727,0,0.0
2026-02-24 03:00:00+08,100.0,0.0,23.850000381469727,0,0.0
2026-02-24 04:00:00+08,63.0,0.0,23.899999618530277,0,0.0
2026-02-24 05:00:00+08,76.0,0.0,23.950000762939453,0,0.0
2026-02-24 06:00:00+08,99.0,0.0,23.950000762939453,0,0.1493333333333333
2026-02-24 07:00:00+08,98.0,685.8443603515625,24.450000762939453,1,0.8321666666666666
2026-02-24 08:00:00+08,98.0,2438.18017578125,24.0,1,1.424
2026-02-24 09:00:00+08,92.0,3600.0,25.850000381469727,1,3.0636666666666668
2026-02-24 10:00:00+08,33.0,3600.0,27.25,1,3.9995
2026-02-24 11:00:00+08,29.0,3600.0,27.799999237060547,1,4.386
2026-02-24 12:00:00+08,27.0,3600.0,28.299999237060547,1,5.050916666666667
2026-02-24 13:00:00+08,20.0,3600.0,28.75,1,4.64825
2026-02-24 14:00:00+08,41.0,3600.0,28.549999237060547,1,1.408
2026-02-24 15:00:00+08,40.0,3600.0,28.299999237060547,1,1.459
2026-02-24 16:00:00+08,39.0,3600.0,27.700000762939453,1,1.1754166666666666
2026-02-24 17:00:00+08,32.0,3600.0,27.149999618530277,1,0.3466666666666667
2026-02-24 18:00:00+08,22.0,3544.522216796875,26.549999237060547,1,0.0
2026-02-24 19:00:00+08,29.0,0.0,25.700000762939453,0,0.0
2026-02-24 20:00:00+08,23.0,0.0,25.200000762939453,0,0.0
2026-02-24 21:00:00+08,34.0,0.0,25.049999237060547,0,0.0
2026-02-24 22:00:00+08,75.0,0.0,24.799999237060547,0,0.0
2026-02-24 23:00:00+08,63.0,0.0,24.799999237060547,0,0.0
2026-02-25 00:00:00+08,56.0,0.0,24.799999237060547,0,0.0
2026-02-25 01:00:00+08,63.0,0.0,24.600000381469727,0,0.0
2026-02-25 02:00:00+08,51.0,0.0,24.700000762939453,0,0.0
2026-02-25 03:00:00+08,46.0,0.0,24.5,0,0.0
2026-02-25 04:00:00+08,53.0,0.0,24.350000381469727,0,0.0
2026-02-25 05:00:00+08,65.0,0.0,24.149999618530277,0,0.0
2026-02-25 06:00:00+08,87.0,0.0,24.049999237060547,0,0.1251666666666666
2026-02-25 07:00:00+08,80.0,2113.364013671875,24.549999237060547,1,0.8273333333333333
2026-02-25 08:00:00+08,90.0,3600.0,25.75,1,2.1575
2026-02-25 09:00:00+08,77.0,3600.0,26.950000762939453,1,4.003583333333333
2026-02-25 10:00:00+08,93.0,3600.0,28.149999618530277,1,4.9425
2026-02-25 11:00:00+08,94.0,3600.0,29.049999237060547,1,5.5384166666666665
2026-02-25 12:00:00+08,94.0,3600.0,29.700000762939453,1,4.175
2026-02-25 13:00:00+08,91.0,3600.0,29.649999618530277,1,1.4434166666666666
2026-02-25 14:00:00+08,59.0,3600.0,29.700000762939453,1,1.654
2026-02-25 15:00:00+08,71.0,3600.0,29.399999618530277,1,1.5824166666666666
2026-02-25 16:00:00+08,26.0,3600.0,28.75,1,1.6193333333333333
2026-02-25 17:00:00+08,2.0,3600.0,27.600000381469727,1,0.3643333333333333
2026-02-25 18:00:00+08,30.0,3558.578857421875,26.549999237060547,1,0.0
2026-02-25 19:00:00+08,63.0,0.0,25.5,0,0.0
2026-02-25 20:00:00+08,5.0,0.0,25.350000381469727,0,0.0
2026-02-25 21:00:00+08,4.0,0.0,25.200000762939453,0,0.0
2026-02-25 22:00:00+08,2.0,0.0,24.799999237060547,0,0.0
2026-02-25 23:00:00+08,2.0,0.0,24.450000762939453,0,0.0
2026-02-26 00:00:00+08,2.0,0.0,24.25,0,0.0
2026-02-26 01:00:00+08,4.0,0.0,24.0,0,0.0
2026-02-26 02:00:00+08,4.0,0.0,23.600000381469727,0,0.0
2026-02-26 03:00:00+08,6.0,0.0,23.450000762939453,0,0.0
2026-02-26 04:00:00+08,16.0,0.0,23.25,0,0.0
2026-02-26 05:00:00+08,25.0,0.0,23.200000762939453,0,0.0
2026-02-26 06:00:00+08,14.0,0.0,23.399999618530277,0,0.0829166666666666
2026-02-26 07:00:00+08,4.0,2553.75146484375,23.850000381469727,1,0.7216666666666667
2026-02-26 08:00:00+08,4.0,3600.0,25.649999618530277,1,2.7771666666666666
2026-02-26 09:00:00+08,1.0,3600.0,26.899999618530277,1,4.454
2026-02-26 10:00:00+08,24.0,3600.0,27.899999618530277,1,4.561
2026-02-26 11:00:00+08,1.0,3600.0,28.600000381469727,1,5.534666666666666
2026-02-26 12:00:00+08,1.0,3600.0,29.350000381469727,1,4.84575
2026-02-26 13:00:00+08,2.0,3600.0,30.350000381469727,1,1.6641666666666666
2026-02-26 14:00:00+08,2.0,3600.0,30.549999237060547,1,1.7914166666666669
2026-02-26 15:00:00+08,1.0,3600.0,30.200000762939453,1,1.5825
2026-02-26 16:00:00+08,3.0,3600.0,29.149999618530277,1,1.3615833333333334
2026-02-26 17:00:00+08,1.0,3600.0,27.700000762939453,1,0.3448333333333333
2026-02-26 18:00:00+08,2.0,3572.24267578125,26.200000762939453,1,0.0
2026-02-26 19:00:00+08,3.0,0.0,24.950000762939453,0,0.0
2026-02-26 20:00:00+08,0.0,0.0,24.850000381469727,0,0.0
2026-02-26 21:00:00+08,0.0,0.0,24.600000381469727,0,0.0
2026-02-26 22:00:00+08,0.0,0.0,24.25,0,0.0
2026-02-26 23:00:00+08,0.0,0.0,23.950000762939453,0,0.0
2026-02-27 00:00:00+08,0.0,0.0,23.600000381469727,0,0.0
2026-02-27 01:00:00+08,0.0,0.0,23.149999618530277,0,0.0
2026-02-27 02:00:00+08,0.0,0.0,23.049999237060547,0,0.0
2026-02-27 03:00:00+08,1.0,0.0,22.850000381469727,0,0.0
2026-02-27 04:00:00+08,9.0,0.0,22.649999618530277,0,0.0
2026-02-27 05:00:00+08,2.0,0.0,22.549999237060547,0,0.0
2026-02-27 06:00:00+08,9.0,0.0,22.5,0,0.1386666666666666
2026-02-27 07:00:00+08,10.0,2587.051025390625,23.399999618530277,1,0.8499166666666667
2026-02-27 08:00:00+08,70.0,3600.0,24.799999237060547,1,2.8291666666666666
2026-02-27 09:00:00+08,70.0,3600.0,25.899999618530277,1,4.52575
2026-02-27 10:00:00+08,47.0,3600.0,27.100000381469727,1,4.6859166666666665
2026-02-27 11:00:00+08,13.0,3600.0,28.350000381469727,1,4.39
2026-02-27 12:00:00+08,11.0,3600.0,29.75,1,4.634916666666666
2026-02-27 13:00:00+08,19.0,3600.0,30.850000381469727,1,2.4304166666666664
2026-02-27 14:00:00+08,49.0,3600.0,30.399999618530277,1,1.7221666666666666
2026-02-27 15:00:00+08,66.0,3600.0,31.049999237060547,1,1.8968333333333331
2026-02-27 16:00:00+08,77.0,3600.0,30.899999618530277,1,1.67425
2026-02-27 17:00:00+08,72.0,3600.0,29.700000762939453,1,0.36
2026-02-27 18:00:00+08,97.0,3585.5361328125,28.0,1,0.0
2026-02-27 19:00:00+08,82.0,0.0,26.649999618530277,0,0.0
2026-02-27 20:00:00+08,14.0,0.0,25.799999237060547,0,0.0
2026-02-27 21:00:00+08,7.0,0.0,25.450000762939453,0,0.0
2026-02-27 22:00:00+08,35.0,0.0,24.700000762939453,0,0.0
2026-02-27 23:00:00+08,5.0,0.0,24.149999618530277,0,0.0
2026-02-28 00:00:00+08,0.0,0.0,23.850000381469727,0,0.0
2026-02-28 01:00:00+08,0.0,0.0,23.799999237060547,0,0.0
2026-02-28 02:00:00+08,4.0,0.0,23.75,0,0.0
2026-02-28 03:00:00+08,2.0,0.0,23.600000381469727,0,0.0
2026-02-28 04:00:00+08,6.0,0.0,23.350000381469727,0,0.0
2026-02-28 05:00:00+08,2.0,0.0,23.100000381469727,0,0.0
2026-02-28 06:00:00+08,0.0,0.0,22.799999237060547,0,0.0748333333333333
2026-02-28 07:00:00+08,0.0,2620.718017578125,23.549999237060547,1,0.7436666666666666
2026-02-28 08:00:00+08,2.0,3600.0,25.399999618530277,1,2.8746666666666667
2026-02-28 09:00:00+08,5.0,3600.0,26.600000381469727,1,4.489916666666667
2026-02-28 10:00:00+08,20.0,3600.0,27.700000762939453,1,4.550583333333333
2026-02-28 11:00:00+08,2.0,3600.0,28.700000762939453,1,4.7955
2026-02-28 12:00:00+08,22.0,3600.0,29.350000381469727,1,4.95425
2026-02-28 13:00:00+08,20.0,3600.0,29.850000381469727,1,3.77625
2026-02-28 14:00:00+08,38.0,3600.0,29.75,1,1.4418333333333333
2026-02-28 15:00:00+08,73.0,3600.0,29.899999618530277,1,1.8599166666666669
2026-02-28 16:00:00+08,48.0,3600.0,29.649999618530277,1,1.9334166666666663
2026-02-28 17:00:00+08,27.0,3600.0,28.25,1,0.35
2026-02-28 18:00:00+08,3.0,3598.482177734375,26.299999237060547,1,0.0
2026-02-28 19:00:00+08,2.0,0.0,25.549999237060547,0,0.0
2026-02-28 20:00:00+08,1.0,0.0,25.200000762939453,0,0.0
2026-02-28 21:00:00+08,7.0,0.0,24.899999618530277,0,0.0
2026-02-28 22:00:00+08,3.0,0.0,24.549999237060547,0,0.0
2026-02-28 23:00:00+08,1.0,0.0,24.299999237060547,0,0.0
2026-03-01 00:00:00+08,4.0,0.0,24.100000381469727,0,0.0
2026-03-01 01:00:00+08,2.0,0.0,23.899999618530277,0,0.0
2026-03-01 02:00:00+08,3.0,0.0,23.899999618530277,0,0.0
2026-03-01 03:00:00+08,0.0,0.0,23.75,0,0.0
2026-03-01 04:00:00+08,0.0,0.0,23.5,0,0.0
2026-03-01 05:00:00+08,0.0,0.0,23.350000381469727,0,0.0
2026-03-01 06:00:00+08,3.0,0.0,23.299999237060547,0,0.1406666666666666
2026-03-01 07:00:00+08,9.0,2654.67333984375,24.200000762939453,1,1.1509166666666666
2026-03-01 08:00:00+08,14.0,3600.0,25.950000762939453,1,1.719833333333333
2026-03-01 09:00:00+08,63.0,3600.0,27.100000381469727,1,3.3404166666666666
2026-03-01 10:00:00+08,99.0,3600.0,27.399999618530277,1,4.099916666666666
2026-03-01 11:00:00+08,100.0,2059.96044921875,27.450000762939453,1,4.406833333333333
2026-03-01 12:00:00+08,98.0,0.0,27.450000762939453,1,4.6593333333333335
2026-03-01 13:00:00+08,44.0,3600.0,28.899999618530277,1,5.002666666666666
2026-03-01 14:00:00+08,16.0,3600.0,29.049999237060547,1,1.3975
2026-03-01 15:00:00+08,69.0,3600.0,29.450000762939453,1,1.5121666666666669
2026-03-01 16:00:00+08,34.0,3600.0,29.149999618530277,1,1.7643333333333333
2026-03-01 17:00:00+08,17.0,3600.0,27.899999618530277,1,0.3869166666666666
2026-03-01 18:00:00+08,25.0,3600.0,26.5,1,0.0
2026-03-01 19:00:00+08,21.0,0.0,25.799999237060547,0,0.0
2026-03-01 20:00:00+08,16.0,0.0,25.75,0,0.0
2026-03-01 21:00:00+08,20.0,0.0,25.549999237060547,0,0.0
2026-03-01 22:00:00+08,45.0,0.0,25.450000762939453,0,0.0
2026-03-01 23:00:00+08,84.0,0.0,25.399999618530277,0,0.0
2026-03-02 00:00:00+08,100.0,0.0,25.350000381469727,0,0.0
2026-03-02 01:00:00+08,100.0,0.0,25.200000762939453,0,0.0
2026-03-02 02:00:00+08,100.0,0.0,25.0,0,0.0
2026-03-02 03:00:00+08,96.0,0.0,24.850000381469727,0,0.0
2026-03-02 04:00:00+08,100.0,0.0,24.600000381469727,0,0.0
2026-03-02 05:00:00+08,100.0,0.0,24.450000762939453,0,0.0
2026-03-02 06:00:00+08,100.0,0.0,24.5,0,0.06075
2026-03-02 07:00:00+08,100.0,333.942626953125,24.899999618530277,1,1.2125833333333331
2026-03-02 08:00:00+08,99.0,3600.0,25.799999237060547,1,1.84225
2026-03-02 09:00:00+08,98.0,3600.0,26.950000762939453,1,2.6765
2026-03-02 10:00:00+08,100.0,3600.0,27.950000762939453,1,4.295916666666667
2026-03-02 11:00:00+08,95.0,3600.0,28.899999618530277,1,4.527
2026-03-02 12:00:00+08,98.0,3600.0,29.700000762939453,1,5.141
2026-03-02 13:00:00+08,89.0,3600.0,30.100000381469727,1,5.3505
2026-03-02 14:00:00+08,98.0,3600.0,30.100000381469727,1,3.10625
2026-03-02 15:00:00+08,100.0,3600.0,30.299999237060547,1,1.9065833333333333
2026-03-02 16:00:00+08,95.0,3600.0,30.100000381469727,1,1.5663333333333334
2026-03-02 17:00:00+08,98.0,3600.0,29.049999237060547,1,0.3625
2026-03-02 18:00:00+08,92.0,3600.0,27.950000762939453,1,0.0
2026-03-02 19:00:00+08,16.0,0.0,27.0,0,0.0
2026-03-02 20:00:00+08,73.0,0.0,26.200000762939453,0,0.0
2026-03-02 21:00:00+08,2.0,0.0,25.700000762939453,0,0.0
2026-03-02 22:00:00+08,21.0,0.0,25.25,0,0.0
2026-03-02 23:00:00+08,98.0,0.0,24.950000762939453,0,0.0
2026-03-03 00:00:00+08,100.0,0.0,24.75,0,0.0
2026-03-03 01:00:00+08,99.0,0.0,24.549999237060547,0,0.0
2026-03-03 02:00:00+08,98.0,0.0,24.25,0,0.0
2026-03-03 03:00:00+08,99.0,0.0,24.100000381469727,0,0.0
2026-03-03 04:00:00+08,98.0,0.0,23.950000762939453,0,0.0
2026-03-03 05:00:00+08,92.0,0.0,23.850000381469727,0,0.0
2026-03-03 06:00:00+08,98.0,0.0,23.75,0,0.1341666666666666
2026-03-03 07:00:00+08,98.0,2471.3359375,24.25,1,0.9116666666666666
2026-03-03 08:00:00+08,99.0,3600.0,26.100000381469727,1,2.892583333333333
2026-03-03 09:00:00+08,94.0,3600.0,27.5,1,4.356583333333333
2026-03-03 10:00:00+08,20.0,3600.0,28.600000381469727,1,4.57975
2026-03-03 11:00:00+08,12.0,3600.0,29.700000762939453,1,4.999833333333333
2026-03-03 12:00:00+08,8.0,3600.0,30.25,1,5.091583333333333
2026-03-03 13:00:00+08,10.0,3600.0,30.950000762939453,1,4.149583333333333
